brand_name,brand_key,log_date,search_index_score,is_control
DIOR HOMME,dior homme,2026-03-10,0.0375,False
3.PARADIS,3paradis,2026-03-10,0.0,False
Dior,dior,2026-03-11,1.0,True
KENZO,kenzo,2026-03-11,0.060976,False
BERLUTI,berluti,2026-03-11,0.0,False
DIOR HOMME,dior homme,2026-03-11,0.036585,False
3.PARADIS,3paradis,2026-03-11,0.0,False
Dior,dior,2026-03-12,1.0,True
KENZO,kenzo,2026-03-12,0.060241,False
BERLUTI,berluti,2026-03-12,0.012048,False
DIOR HOMME,dior homme,2026-03-12,0.036145,False
3.PARADIS,3paradis,2026-03-12,0.0,False
Dior,dior,2026-03-13,1.0,True
KENZO,kenzo,2026-03-13,0.065217,False
BERLUTI,berluti,2026-03-13,0.01087,False
DIOR HOMME,dior homme,2026-03-13,0.032609,False
3.PARADIS,3paradis,2026-03-13,0.0,False
Dior,dior,2026-03-14,1.0,True
KENZO,kenzo,2026-03-14,0.0625,False
BERLUTI,berluti,2026-03-14,0.010417,False
DIOR HOMME,dior homme,2026-03-14,0.03125,False
3.PARADIS,3paradis,2026-03-14,0.0,False
Dior,dior,2026-03-15,1.0,True
KENZO,kenzo,2026-03-15,0.06383,False
BERLUTI,berluti,2026-03-15,0.010638,False
DIOR HOMME,dior homme,2026-03-15,0.031915,False
3.PARADIS,3paradis,2026-03-15,0.0,False
Dior,dior,2026-03-16,1.0,True
KENZO,kenzo,2026-03-16,0.060976,False
BERLUTI,berluti,2026-03-16,0.012195,False
DIOR HOMME,dior homme,2026-03-16,0.036585,False
3.PARADIS,3paradis,2026-03-16,0.0,False
Dior,dior,2026-03-17,1.0,True
KENZO,kenzo,2026-03-17,0.077922,False
BERLUTI,berluti,2026-03-17,0.012987,False
DIOR HOMME,dior homme,2026-03-17,0.038961,False
3.PARADIS,3paradis,2026-03-17,0.0,False
Dior,dior,2026-03-18,1.0,True
KENZO,kenzo,2026-03-18,0.075,False
BERLUTI,berluti,2026-03-18,0.0,False
DIOR HOMME,dior homme,2026-03-18,0.0375,False
3.PARADIS,3paradis,2026-03-18,0.0,False
