brand_name,brand_key,log_date,search_index_score,is_control
Dior,dior,2026-03-11,1.0,True
Balenciaga,balenciaga,2026-03-11,0.304878,False
Margaret Howell,margaret howell,2026-03-11,0.0,False
Paloma Wool,paloma wool,2026-03-11,0.012195,False
Lacoste,lacoste,2026-03-11,0.317073,False
Dior,dior,2026-03-12,1.0,True
Balenciaga,balenciaga,2026-03-12,0.325301,False
Margaret Howell,margaret howell,2026-03-12,0.0,False
Paloma Wool,paloma wool,2026-03-12,0.012048,False
Lacoste,lacoste,2026-03-12,0.325301,False
Dior,dior,2026-03-13,1.0,True
Balenciaga,balenciaga,2026-03-13,0.358696,False
Margaret Howell,margaret howell,2026-03-13,0.0,False
Paloma Wool,paloma wool,2026-03-13,0.01087,False
Lacoste,lacoste,2026-03-13,0.293478,False
Dior,dior,2026-03-14,1.0,True
Balenciaga,balenciaga,2026-03-14,0.43299,False
Margaret Howell,margaret howell,2026-03-14,0.0,False
Paloma Wool,paloma wool,2026-03-14,0.010309,False
Lacoste,lacoste,2026-03-14,0.319588,False
Dior,dior,2026-03-15,1.0,True
Balenciaga,balenciaga,2026-03-15,0.446809,False
Margaret Howell,margaret howell,2026-03-15,0.0,False
Paloma Wool,paloma wool,2026-03-15,0.010638,False
Lacoste,lacoste,2026-03-15,0.340426,False
Dior,dior,2026-03-16,1.0,True
Balenciaga,balenciaga,2026-03-16,0.45122,False
Margaret Howell,margaret howell,2026-03-16,0.0,False
Paloma Wool,paloma wool,2026-03-16,0.012195,False
Lacoste,lacoste,2026-03-16,0.329268,False
Dior,dior,2026-03-17,1.0,True
Balenciaga,balenciaga,2026-03-17,0.480519,False
Margaret Howell,margaret howell,2026-03-17,0.0,False
Paloma Wool,paloma wool,2026-03-17,0.012987,False
Lacoste,lacoste,2026-03-17,0.324675,False
Dior,dior,2026-03-18,1.0,True
Balenciaga,balenciaga,2026-03-18,0.4375,False
Margaret Howell,margaret howell,2026-03-18,0.0,False
Paloma Wool,paloma wool,2026-03-18,0.0125,False
Lacoste,lacoste,2026-03-18,0.3125,False
