brand_name,brand_key,log_date,search_index_score,is_control
YOHJI YAMAMOTO,yohji yamamoto,2026-03-08,0.0,False
SYSTEM,system,2026-03-08,5.666667,False
Dior,dior,2026-03-09,1.0,True
AMIRI,amiri,2026-03-09,0.1,False
SONIA CARRASCO,sonia carrasco,2026-03-09,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-09,0.0,False
SYSTEM,system,2026-03-09,7.9,False
Dior,dior,2026-03-10,1.0,True
AMIRI,amiri,2026-03-10,0.1,False
SONIA CARRASCO,sonia carrasco,2026-03-10,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-10,0.0,False
SYSTEM,system,2026-03-10,8.0,False
Dior,dior,2026-03-11,1.0,True
AMIRI,amiri,2026-03-11,0.1,False
SONIA CARRASCO,sonia carrasco,2026-03-11,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-11,0.0,False
SYSTEM,system,2026-03-11,7.8,False
Dior,dior,2026-03-12,1.0,True
AMIRI,amiri,2026-03-12,0.1,False
SONIA CARRASCO,sonia carrasco,2026-03-12,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-12,0.0,False
SYSTEM,system,2026-03-12,8.1,False
Dior,dior,2026-03-13,1.0,True
AMIRI,amiri,2026-03-13,0.090909,False
SONIA CARRASCO,sonia carrasco,2026-03-13,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-13,0.0,False
SYSTEM,system,2026-03-13,6.727273,False
Dior,dior,2026-03-14,1.0,True
AMIRI,amiri,2026-03-14,0.090909,False
SONIA CARRASCO,sonia carrasco,2026-03-14,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-14,0.0,False
SYSTEM,system,2026-03-14,5.727273,False
Dior,dior,2026-03-15,1.0,True
AMIRI,amiri,2026-03-15,0.090909,False
SONIA CARRASCO,sonia carrasco,2026-03-15,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-15,0.0,False
SYSTEM,system,2026-03-15,6.0,False
Dior,dior,2026-03-16,1.0,True
AMIRI,amiri,2026-03-16,0.1,False
SONIA CARRASCO,sonia carrasco,2026-03-16,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-16,0.0,False
SYSTEM,system,2026-03-16,7.7,False
Dior,dior,2026-03-17,1.0,True
AMIRI,amiri,2026-03-17,0.111111,False
SONIA CARRASCO,sonia carrasco,2026-03-17,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-17,0.0,False
SYSTEM,system,2026-03-17,8.666667,False
Dior,dior,2026-03-18,1.0,True
AMIRI,amiri,2026-03-18,0.111111,False
SONIA CARRASCO,sonia carrasco,2026-03-18,0.0,False
YOHJI YAMAMOTO,yohji yamamoto,2026-03-18,0.0,False
SYSTEM,system,2026-03-18,8.777778,False
