brand_name,brand_key,log_date,search_index_score,is_control
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-06,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-06,0.093023,False
Magda Butrym,magda butrym,2026-03-06,0.0,False
Dior,dior,2026-03-07,1.0,True
Akris,akris,2026-03-07,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-07,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-07,0.09,False
Magda Butrym,magda butrym,2026-03-07,0.0,False
Dior,dior,2026-03-08,1.0,True
Akris,akris,2026-03-08,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-08,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-08,0.090909,False
Magda Butrym,magda butrym,2026-03-08,0.0,False
Dior,dior,2026-03-09,1.0,True
Akris,akris,2026-03-09,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-09,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-09,0.095238,False
Magda Butrym,magda butrym,2026-03-09,0.0,False
Dior,dior,2026-03-10,1.0,True
Akris,akris,2026-03-10,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-10,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-10,0.1,False
Magda Butrym,magda butrym,2026-03-10,0.0,False
Dior,dior,2026-03-11,1.0,True
Akris,akris,2026-03-11,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-11,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-11,0.097561,False
Magda Butrym,magda butrym,2026-03-11,0.0,False
Dior,dior,2026-03-12,1.0,True
Akris,akris,2026-03-12,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-12,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-12,0.096386,False
Magda Butrym,magda butrym,2026-03-12,0.0,False
Dior,dior,2026-03-13,1.0,True
Akris,akris,2026-03-13,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-13,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-13,0.086957,False
Magda Butrym,magda butrym,2026-03-13,0.0,False
Dior,dior,2026-03-14,1.0,True
Akris,akris,2026-03-14,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-14,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-14,0.092784,False
Magda Butrym,magda butrym,2026-03-14,0.0,False
Dior,dior,2026-03-15,1.0,True
Akris,akris,2026-03-15,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-15,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-15,0.095745,False
Magda Butrym,magda butrym,2026-03-15,0.0,False
Dior,dior,2026-03-16,1.0,True
Akris,akris,2026-03-16,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-16,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-16,0.085366,False
Magda Butrym,magda butrym,2026-03-16,0.0,False
Dior,dior,2026-03-17,1.0,True
Akris,akris,2026-03-17,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-17,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-17,0.103896,False
Magda Butrym,magda butrym,2026-03-17,0.0,False
Dior,dior,2026-03-18,1.0,True
Akris,akris,2026-03-18,0.0,False
Niccolo Pasqualetti,niccolo pasqualetti,2026-03-18,0.0,False
Jean Paul Gaultier,jean paul gaultier,2026-03-18,0.1,False
Magda Butrym,magda butrym,2026-03-18,0.0,False
