brand_name,brand_key,log_date,search_index_score,is_control
Dior,dior,2026-03-11,1.0,True
Mossi,mossi,2026-03-11,0.012195,False
Rick Owens,rick owens,2026-03-11,0.060976,False
Isabel Marant,isabel marant,2026-03-11,0.036585,False
Mugler,mugler,2026-03-11,0.036585,False
Dior,dior,2026-03-12,1.0,True
Mossi,mossi,2026-03-12,0.012048,False
Rick Owens,rick owens,2026-03-12,0.072289,False
Isabel Marant,isabel marant,2026-03-12,0.048193,False
Mugler,mugler,2026-03-12,0.036145,False
Dior,dior,2026-03-13,1.0,True
Mossi,mossi,2026-03-13,0.01087,False
Rick Owens,rick owens,2026-03-13,0.076087,False
Isabel Marant,isabel marant,2026-03-13,0.043478,False
Mugler,mugler,2026-03-13,0.043478,False
Dior,dior,2026-03-14,1.0,True
Mossi,mossi,2026-03-14,0.010309,False
Rick Owens,rick owens,2026-03-14,0.072165,False
Isabel Marant,isabel marant,2026-03-14,0.041237,False
Mugler,mugler,2026-03-14,0.041237,False
Dior,dior,2026-03-15,1.0,True
Mossi,mossi,2026-03-15,0.010638,False
Rick Owens,rick owens,2026-03-15,0.06383,False
Isabel Marant,isabel marant,2026-03-15,0.042553,False
Mugler,mugler,2026-03-15,0.031915,False
Dior,dior,2026-03-16,1.0,True
Mossi,mossi,2026-03-16,0.012195,False
Rick Owens,rick owens,2026-03-16,0.073171,False
Isabel Marant,isabel marant,2026-03-16,0.04878,False
Mugler,mugler,2026-03-16,0.036585,False
Dior,dior,2026-03-17,1.0,True
Mossi,mossi,2026-03-17,0.012987,False
Rick Owens,rick owens,2026-03-17,0.064935,False
Isabel Marant,isabel marant,2026-03-17,0.038961,False
Mugler,mugler,2026-03-17,0.038961,False
Dior,dior,2026-03-18,1.0,True
Mossi,mossi,2026-03-18,0.0125,False
Rick Owens,rick owens,2026-03-18,0.0625,False
Isabel Marant,isabel marant,2026-03-18,0.0375,False
Mugler,mugler,2026-03-18,0.0375,False
