brand_name,brand_key,log_date,search_index_score,is_control
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-07,0.0,False
VETEMENTS,vetements,2026-03-07,0.05,False
MAGLIANO,magliano,2026-03-07,0.01,False
Dior,dior,2026-03-08,1.0,True
ERL,erl,2026-03-08,0.010101,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-08,0.0,False
VETEMENTS,vetements,2026-03-08,0.040404,False
MAGLIANO,magliano,2026-03-08,0.010101,False
Dior,dior,2026-03-09,1.0,True
ERL,erl,2026-03-09,0.011905,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-09,0.0,False
VETEMENTS,vetements,2026-03-09,0.047619,False
MAGLIANO,magliano,2026-03-09,0.011905,False
Dior,dior,2026-03-10,1.0,True
ERL,erl,2026-03-10,0.0125,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-10,0.0,False
VETEMENTS,vetements,2026-03-10,0.05,False
MAGLIANO,magliano,2026-03-10,0.0125,False
Dior,dior,2026-03-11,1.0,True
ERL,erl,2026-03-11,0.012195,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-11,0.0,False
VETEMENTS,vetements,2026-03-11,0.04878,False
MAGLIANO,magliano,2026-03-11,0.012195,False
Dior,dior,2026-03-12,1.0,True
ERL,erl,2026-03-12,0.012048,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-12,0.0,False
VETEMENTS,vetements,2026-03-12,0.048193,False
MAGLIANO,magliano,2026-03-12,0.012048,False
Dior,dior,2026-03-13,1.0,True
ERL,erl,2026-03-13,0.01087,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-13,0.0,False
VETEMENTS,vetements,2026-03-13,0.043478,False
MAGLIANO,magliano,2026-03-13,0.01087,False
Dior,dior,2026-03-14,1.0,True
ERL,erl,2026-03-14,0.010417,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-14,0.0,False
VETEMENTS,vetements,2026-03-14,0.052083,False
MAGLIANO,magliano,2026-03-14,0.010417,False
Dior,dior,2026-03-15,1.0,True
ERL,erl,2026-03-15,0.010638,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-15,0.0,False
VETEMENTS,vetements,2026-03-15,0.042553,False
MAGLIANO,magliano,2026-03-15,0.010638,False
Dior,dior,2026-03-16,1.0,True
ERL,erl,2026-03-16,0.012195,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-16,0.0,False
VETEMENTS,vetements,2026-03-16,0.04878,False
MAGLIANO,magliano,2026-03-16,0.012195,False
Dior,dior,2026-03-17,1.0,True
ERL,erl,2026-03-17,0.012987,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-17,0.0,False
VETEMENTS,vetements,2026-03-17,0.051948,False
MAGLIANO,magliano,2026-03-17,0.012987,False
Dior,dior,2026-03-18,1.0,True
ERL,erl,2026-03-18,0.0125,False
LGN LOUIS-GABRIEL NOUCHI,lgn louisgabriel nouchi,2026-03-18,0.0,False
VETEMENTS,vetements,2026-03-18,0.05,False
MAGLIANO,magliano,2026-03-18,0.0125,False
