brand_name,brand_key,log_date,search_index_score,is_control
Noir Kei Ninomiya,noir kei ninomiya,2026-03-01,0.0,False
Dice Kayek,dice kayek,2026-03-01,0.0,False
Hermes,hermes,2026-03-01,0.602273,False
Vivienne Westwood,vivienne westwood,2026-03-01,0.079545,False
Dior,dior,2026-03-02,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-02,0.0,False
Dice Kayek,dice kayek,2026-03-02,0.0,False
Hermes,hermes,2026-03-02,0.828947,False
Vivienne Westwood,vivienne westwood,2026-03-02,0.078947,False
Dior,dior,2026-03-03,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-03,0.0,False
Dice Kayek,dice kayek,2026-03-03,0.0,False
Hermes,hermes,2026-03-03,0.802632,False
Vivienne Westwood,vivienne westwood,2026-03-03,0.078947,False
Dior,dior,2026-03-04,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-04,0.0,False
Dice Kayek,dice kayek,2026-03-04,0.0,False
Hermes,hermes,2026-03-04,0.761905,False
Vivienne Westwood,vivienne westwood,2026-03-04,0.059524,False
Dior,dior,2026-03-05,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-05,0.0,False
Dice Kayek,dice kayek,2026-03-05,0.0,False
Hermes,hermes,2026-03-05,0.738095,False
Vivienne Westwood,vivienne westwood,2026-03-05,0.071429,False
Dior,dior,2026-03-06,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-06,0.0,False
Dice Kayek,dice kayek,2026-03-06,0.0,False
Hermes,hermes,2026-03-06,0.77907,False
Vivienne Westwood,vivienne westwood,2026-03-06,0.069767,False
Dior,dior,2026-03-07,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-07,0.0,False
Dice Kayek,dice kayek,2026-03-07,0.0,False
Hermes,hermes,2026-03-07,0.69,False
Vivienne Westwood,vivienne westwood,2026-03-07,0.07,False
Dior,dior,2026-03-08,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-08,0.0,False
Dice Kayek,dice kayek,2026-03-08,0.0,False
Hermes,hermes,2026-03-08,0.606061,False
Vivienne Westwood,vivienne westwood,2026-03-08,0.080808,False
Dior,dior,2026-03-09,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-09,0.0,False
Dice Kayek,dice kayek,2026-03-09,0.0,False
Hermes,hermes,2026-03-09,0.761905,False
Vivienne Westwood,vivienne westwood,2026-03-09,0.071429,False
Dior,dior,2026-03-10,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-10,0.0,False
Dice Kayek,dice kayek,2026-03-10,0.0,False
Hermes,hermes,2026-03-10,0.8125,False
Vivienne Westwood,vivienne westwood,2026-03-10,0.075,False
Dior,dior,2026-03-11,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-11,0.0,False
Dice Kayek,dice kayek,2026-03-11,0.0,False
Hermes,hermes,2026-03-11,0.780488,False
Vivienne Westwood,vivienne westwood,2026-03-11,0.073171,False
Dior,dior,2026-03-12,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-12,0.0,False
Dice Kayek,dice kayek,2026-03-12,0.0,False
Hermes,hermes,2026-03-12,0.759036,False
Vivienne Westwood,vivienne westwood,2026-03-12,0.072289,False
Dior,dior,2026-03-13,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-13,0.0,False
Dice Kayek,dice kayek,2026-03-13,0.0,False
Hermes,hermes,2026-03-13,0.73913,False
Vivienne Westwood,vivienne westwood,2026-03-13,0.065217,False
Dior,dior,2026-03-14,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-14,0.0,False
Dice Kayek,dice kayek,2026-03-14,0.0,False
Hermes,hermes,2026-03-14,0.690722,False
Vivienne Westwood,vivienne westwood,2026-03-14,0.061856,False
Dior,dior,2026-03-15,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-15,0.0,False
Dice Kayek,dice kayek,2026-03-15,0.0,False
Hermes,hermes,2026-03-15,0.648936,False
Vivienne Westwood,vivienne westwood,2026-03-15,0.074468,False
Dior,dior,2026-03-16,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-16,0.0,False
Dice Kayek,dice kayek,2026-03-16,0.0,False
Hermes,hermes,2026-03-16,0.804878,False
Vivienne Westwood,vivienne westwood,2026-03-16,0.073171,False
Dior,dior,2026-03-17,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-17,0.0,False
Dice Kayek,dice kayek,2026-03-17,0.0,False
Hermes,hermes,2026-03-17,0.844156,False
Vivienne Westwood,vivienne westwood,2026-03-17,0.064935,False
Dior,dior,2026-03-18,1.0,True
Noir Kei Ninomiya,noir kei ninomiya,2026-03-18,0.0,False
Dice Kayek,dice kayek,2026-03-18,0.0,False
Hermes,hermes,2026-03-18,0.7875,False
Vivienne Westwood,vivienne westwood,2026-03-18,0.075,False
